Subject,Trial,Gain,Loss,GainOnLeft,Fontsize,Choice,RT,AcceptKey,EV
84,23,7,3,1,1,1,3.23617920000106,2,2
84,24,6,6,1,0,0,0.989635900012217,2,0
84,25,7,8,0,1,0,1.11409349995665,2,-0.5
84,26,5,6,0,0,0,0.818074400071055,2,-0.5
84,27,7,3,1,0,1,1.90499810001347,2,2
84,28,3,4,0,0,0,1.08494359999895,2,-0.5
84,29,5,9,0,1,0,1.06014019995928,2,-2
84,30,9,3,0,0,1,2.61741469998378,2,3
84,31,7,5,0,1,0,1.46208389999811,2,1
84,32,7,9,0,1,0,1.24600959999952,2,-1
84,33,3,5,0,1,0,1.07209190004505,2,-1
84,34,3,9,1,0,0,0.996275400044397,2,-3
84,35,3,5,0,0,0,1.42974549997598,2,-1
84,36,6,3,0,1,0,1.19734099996276,2,1.5
84,37,7,8,0,0,0,0.787171000032686,2,-0.5
84,38,7,5,0,0,0,1.15129270008765,2,1
84,39,3,7,1,0,0,0.927553199930117,2,-2
84,40,9,7,0,1,0,1.00568410009146,2,1
84,41,3,8,1,1,0,1.15108009998221,2,-2.5
84,42,8,5,0,0,0,1.55416370008606,2,1.5
84,43,7,7,0,0,0,0.710716099943966,2,0
84,44,6,8,1,1,0,0.783866100013256,2,-1
84,45,6,5,0,1,0,0.819483399973251,2,0.5
84,46,9,9,0,1,0,0.799632400041446,2,0
84,47,5,3,1,0,0,2.5249526000116,2,1
84,48,6,4,1,0,0,0.925698600010946,2,1
84,49,9,9,0,0,0,0.88384030002635,2,0
84,50,9,4,0,1,1,2.92129629990086,2,2.5
84,51,9,8,0,1,0,0.89773030008655,2,0.5
84,52,6,9,0,1,0,2.06755649996921,2,-1.5
84,53,5,4,0,0,0,0.974206799990498,2,0.5
84,54,5,5,0,0,0,2.59088809997775,2,0
84,55,4,9,1,0,1,2.79095589998178,2,-2.5
84,56,3,6,0,0,0,1.92783149995375,2,-1.5
84,57,4,3,0,0,0,2.37852060003206,2,0.5
84,58,4,5,1,1,0,1.12230259994976,2,-0.5
84,59,6,7,1,1,0,1.46614469995257,2,-0.5
84,60,6,5,0,0,0,0.686388699919917,2,0.5
84,61,8,7,0,0,0,0.888267599977553,2,0.5
84,62,4,4,0,0,0,0.726458800025284,2,0
84,63,9,7,0,0,0,0.829547100001946,2,1
84,64,4,7,0,0,0,1.09097030002158,2,-1.5
84,65,9,3,0,1,1,1.93872440000996,2,3
84,66,4,8,1,0,0,0.951175700058229,2,-2
84,67,5,5,0,1,0,1.45281239994802,2,0
84,68,9,5,1,1,1,1.83931199996732,2,2
84,69,8,8,1,0,0,0.735943100065924,2,0
84,70,8,4,0,1,1,1.39073079999071,2,2
84,71,8,3,0,1,1,2.47431309998501,2,2.5
84,72,6,7,1,0,0,0.880836199969053,2,-0.5
84,73,8,3,0,0,1,1.09272869990673,2,2.5
84,74,4,8,1,1,0,1.54583279998042,2,-2
84,75,5,9,0,0,0,1.04836229991633,2,-2
84,76,7,9,0,0,0,0.858320300001651,2,-1
84,77,6,9,0,0,0,0.721319300006144,2,-1.5
84,78,6,3,0,0,0,0.978470499976538,2,1.5
84,79,7,4,1,0,0,1.34828579996247,2,1.5
84,80,6,8,1,0,0,0.987633700016886,2,-1
84,81,8,9,0,0,0,0.766230899957009,2,-0.5
84,82,3,3,1,1,0,0.639302599942312,2,0
84,83,8,8,1,1,0,0.777816000045277,2,0
84,84,6,6,1,1,0,0.871865299995989,2,0
84,85,3,3,1,0,0,0.99400649999734,2,0
84,86,4,7,0,1,0,0.673503399943002,2,-1.5
84,87,5,3,1,1,0,0.641109800082631,2,1
84,88,9,4,0,0,1,2.13166409998666,2,2.5
84,89,7,6,0,1,0,2.00842870003544,2,0.5
84,90,4,4,0,1,0,0.665793600026518,2,0
84,91,3,4,0,1,0,0.805696700001135,2,-0.5
84,92,8,9,0,1,0,0.696206899941899,2,-0.5
84,93,9,5,1,0,0,2.18600330001209,2,2
84,94,3,8,1,0,0,1.44902279996313,2,-2.5
84,95,8,4,0,0,1,1.87145980005153,2,2
84,96,7,6,0,0,0,2.57204319990706,2,0.5
84,97,5,8,0,1,0,0.813415399985388,2,-1.5
84,98,4,6,0,0,0,1.30924510001205,2,-1
85,1,4,7,0,0,0,1.01307850005105,1,-1.5
85,2,5,5,1,0,0,1.09792470000684,1,0
85,3,3,7,1,1,0,0.929465000052005,1,-2
85,4,9,4,0,0,1,1.40505579998717,1,2.5
85,5,8,5,1,1,1,1.42626569990534,1,1.5
85,6,9,9,1,1,0,0.875040400074795,1,0
85,7,6,4,0,1,0,3.97315330000129,1,1
85,8,7,4,0,1,1,1.06473740004003,1,1.5
85,9,3,9,1,1,0,1.2620453001,1,-3
85,10,6,5,0,0,0,2.85161740006879,1,0.5
85,11,4,6,0,0,0,1.8419309000019,1,-1
85,12,4,8,1,1,0,1.42202820000239,1,-2
85,13,7,3,0,0,0,1.04574140009936,1,2
85,14,4,3,1,0,0,3.62092909996863,1,0.5
85,15,9,5,1,1,1,0.771683300030418,1,2
85,16,4,4,1,0,0,0.868002600036561,1,0
85,17,7,6,0,0,0,1.82652829994913,1,0.5
85,18,9,3,0,1,1,0.948572400026023,1,3
85,19,9,8,1,0,0,1.77153959998395,1,0.5
85,20,5,6,0,0,0,1.6080004000105,1,-0.5
85,21,3,5,0,1,0,1.26985209994018,1,-1
85,22,7,8,0,1,0,1.44103559991345,1,-0.5
85,23,3,6,0,1,0,1.07094730006065,1,-1.5
85,24,9,9,1,0,0,0.792592599987984,1,0
85,25,8,9,1,1,0,1.19074339990038,1,-0.5
85,26,3,4,1,1,0,0.84914890001528,1,-0.5
85,27,5,7,0,0,0,1.58880300004967,1,-1
85,28,5,9,0,1,0,0.849066399969161,1,-2
85,29,6,5,0,1,0,1.34218449995387,1,0.5
85,30,5,9,0,0,0,0.860143700032495,1,-2
85,31,9,7,1,1,0,1.69299319991842,1,1
85,32,7,6,0,1,0,1.48757939995266,1,0.5
85,33,9,8,1,1,0,1.07357000000775,1,0.5
85,34,8,7,1,1,0,1.57119599997532,1,0.5
85,35,8,8,1,1,0,0.877897499944083,1,0
85,36,9,6,0,0,1,2.71574820007663,1,1.5
85,37,8,6,0,0,0,2.20435250003356,1,1
85,38,6,8,0,1,0,1.33176879992243,1,-1
85,39,7,7,1,1,0,1.27073790004943,1,0
85,40,4,5,1,1,0,2.08498060004786,1,-0.5
85,41,6,7,0,0,0,0.79268559999764,1,-0.5
85,42,6,3,1,1,1,1.31955449993256,1,1.5
85,43,5,4,1,1,0,1.02116630005185,1,0.5
85,44,9,3,0,0,1,0.849143900093623,1,3
85,45,3,3,0,0,0,0.938768599997275,1,0
85,46,4,9,0,0,0,0.857876800000668,1,-2.5
85,47,6,6,0,0,0,0.625316299963742,1,0
85,48,8,4,0,0,1,1.08421350002754,1,2
85,49,4,9,0,1,0,0.835230000084266,1,-2.5
85,50,8,5,1,0,1,1.70582699996885,1,1.5
85,51,6,7,0,1,0,0.92270799994003,1,-0.5
85,52,5,6,0,1,0,0.947425100021064,1,-0.5
85,53,7,5,0,1,0,2.48995920002926,1,1
85,54,8,3,1,0,1,1.0006432000082,1,2.5
85,55,7,9,0,0,0,2.2057908999268,1,-1
85,56,9,7,1,0,0,1.30501909996383,1,1
85,57,3,3,0,1,0,1.00145810004324,1,0
85,58,4,3,1,1,1,1.63750010007061,1,0.5
85,59,8,8,1,0,0,0.893311100080609,1,0
85,60,7,7,1,0,0,0.784282200038433,1,0
85,61,4,6,0,1,0,1.04679839999881,1,-1
85,62,9,6,0,1,0,2.7922222999623,1,1.5
85,63,8,9,1,0,0,1.22144210000988,1,-0.5
85,64,7,5,0,0,0,2.45960159995593,1,1
85,65,4,7,0,1,0,1.07909619994462,1,-1.5
85,66,4,5,1,0,0,1.08253250003327,1,-0.5
85,67,7,9,0,1,0,1.41146809991915,1,-1
85,68,8,6,0,1,0,2.18051099998411,1,1
85,69,8,4,0,1,1,1.04538130003493,1,2
85,70,4,8,1,0,0,1.14171780005563,1,-2
85,71,7,3,0,1,1,0.810376000008546,1,2
85,72,9,5,1,0,1,0.749168499954976,1,2
85,73,5,3,0,1,1,3.09979989996646,1,1
85,74,6,4,0,0,1,2.27672099997289,1,1
85,75,6,9,0,1,0,1.47282259992789,1,-1.5
85,76,6,8,0,0,0,2.22771779994946,1,-1
85,77,3,8,0,1,0,0.967764600063674,1,-2.5
85,78,4,4,1,1,0,0.668777699931525,1,0
85,79,8,3,1,1,1,1.95151080004871,1,2.5
85,80,6,6,0,1,0,0.758776300004683,1,0
85,81,5,4,1,0,0,1.50049599993508,1,0.5
85,82,3,9,1,0,0,1.36479000002146,1,-3
85,83,7,4,0,0,1,1.14345909992699,1,1.5
85,84,3,7,1,0,0,1.25882669992279,1,-2
85,85,3,5,0,0,0,1.28416809998453,1,-1
85,86,6,3,1,0,1,0.752248400007375,1,1.5
85,87,3,4,1,0,0,0.968958500074223,1,-0.5
85,88,3,8,0,0,0,0.982483500032686,1,-2.5
85,89,6,9,0,0,0,0.796162000042386,1,-1.5
85,90,7,8,0,0,0,0.661561800050549,1,-0.5
85,91,5,7,0,1,0,1.44622619997244,1,-1
85,92,5,8,0,0,0,0.647957999957725,1,-1.5
85,93,9,4,0,1,1,0.770800000056624,1,2.5
85,94,5,3,0,0,1,2.68624259997159,1,1
85,95,5,5,1,1,0,0.712616999982856,1,0
85,96,3,6,0,0,0,1.95505859993864,1,-1.5
85,97,8,7,1,0,0,1.58977479999885,1,0.5
85,98,5,8,0,1,0,1.47295040008612,1,-1.5
86,1,4,4,1,1,1,1.94403060013428,1,0
86,2,6,6,0,0,0,2.12427430017851,1,0
86,3,5,5,0,0,0,4.58259529992938,1,0
86,4,7,9,0,1,0,1.30748940003105,1,-1
86,5,7,4,1,0,1,1.5735110999085,1,1.5
86,6,7,8,1,1,0,2.0973422001116,1,-0.5
86,7,7,7,1,0,0,3.34393700002693,1,0
86,8,7,3,0,0,1,1.65112070017494,1,2
86,9,8,3,0,0,1,3.18337179999799,1,2.5
86,10,9,7,0,1,1,5.08679599990137,1,1
86,11,7,5,0,1,1,1.95125430007465,1,1
86,12,3,9,0,1,0,4.06581199984066,1,-3
86,13,8,6,1,0,1,3.47807620000094,1,1
86,14,3,7,0,1,0,4.82322439993732,1,-2
86,15,9,4,1,0,1,1.50547709991224,1,2.5
86,16,7,5,0,0,1,4.10984999989159,1,1
86,17,6,3,1,0,1,2.88756010006182,1,1.5
86,18,3,8,0,1,0,2.34536789986305,1,-2.5
86,19,6,5,0,0,0,4.16709960019216,1,0.5
86,20,7,4,1,1,1,3.86000799993053,1,1.5
86,21,9,4,1,1,1,1.33457359997556,1,2.5
86,22,6,9,0,1,0,1.26677850005217,1,-1.5
86,23,6,8,1,1,0,3.19716759980656,1,-1
86,24,3,5,1,0,0,2.6347060999833,1,-1
86,25,9,3,0,0,1,1.52341550006531,1,3
86,26,5,8,0,1,0,3.54441099986434,1,-1.5
86,27,5,9,1,0,0,2.73869360005483,1,-2
86,28,9,8,0,0,0,1.75760509981774,1,0.5
86,29,3,9,0,0,0,2.166349099949,1,-3
86,30,6,5,0,1,0,4.55870810011402,1,0.5
86,31,5,9,1,1,0,1.03242900012992,1,-2
86,32,4,7,0,1,0,1.4271955001168,1,-1.5
86,33,7,9,0,0,0,1.72717870003544,1,-1
86,34,8,5,1,0,1,1.46019409992732,1,1.5
86,35,7,6,1,0,0,2.56170840002596,1,0.5
86,36,5,7,0,1,0,1.00424469984137,1,-1
86,37,3,3,1,0,1,2.2111058998853,1,0
86,38,4,3,0,0,1,3.04358810000122,1,0.5
86,39,7,6,1,1,1,2.87361529981717,1,0.5
86,40,3,3,1,1,1,0.900467799976468,1,0
86,41,5,6,0,1,0,2.04290559981018,1,-0.5
86,42,4,3,0,1,1,5.28997229994275,1,0.5
86,43,8,3,0,1,1,1.6504738999065,1,2.5
86,44,5,3,0,0,1,3.39255830016918,1,1
86,45,8,4,0,1,1,1.94951800000854,1,2
86,46,3,6,0,0,0,2.06866579991765,1,-1.5
86,47,4,5,1,1,0,3.24459270015359,1,-0.5
86,48,9,5,0,1,1,0.882473300211132,1,2
86,49,9,8,0,1,0,0.952249500202015,1,0.5
86,50,3,5,1,1,0,3.04568099998869,1,-1
86,51,8,8,0,1,0,1.65396500006318,1,0
86,52,3,6,0,1,0,1.41406789980829,1,-1.5
86,53,5,7,0,0,0,1.50459210015833,1,-1
86,54,7,8,1,0,0,3.86493850010447,1,-0.5
86,55,4,9,0,0,0,2.0654535999056,1,-2.5
86,56,3,4,1,0,0,1.77304750005715,1,-0.5
86,57,8,4,0,0,1,1.39000939996913,1,2
86,58,5,4,1,0,1,1.7053211000748,1,0.5
86,59,5,8,0,0,0,2.96966920001432,1,-1.5
86,60,8,7,0,0,0,3.31711990013719,1,0.5
86,61,6,7,1,1,0,1.71680809999816,1,-0.5
86,62,7,7,1,1,0,1.92007699981332,1,0
86,63,8,7,0,1,1,1.48386869998649,1,0.5
86,64,7,3,0,1,1,1.08931040018797,1,2
86,65,8,8,0,0,0,1.17686929996125,1,0
86,66,9,9,1,1,0,1.24255189998075,1,0
86,67,4,6,0,0,0,3.56095259985887,1,-1
86,68,4,5,1,0,0,0.925439199898392,1,-0.5
86,69,4,7,0,0,0,1.10629529994912,1,-1.5
86,70,8,9,0,0,0,2.49169920012355,1,-0.5
86,71,6,9,0,0,0,1.27173550007865,1,-1.5
86,72,5,3,0,1,1,1.35912090004422,1,1
86,73,4,8,0,0,0,1.02263060002588,1,-2
86,74,5,5,0,1,0,2.47853720001876,1,0
86,75,6,8,1,0,0,3.30522410012782,1,-1
86,76,6,4,1,0,1,4.92604150017723,1,1
86,77,8,6,1,1,1,0.967824999941513,1,1
86,78,4,6,0,1,0,1.56903339992277,1,-1
86,79,8,9,0,1,0,1.15334469988011,1,-0.5
86,80,6,3,1,1,1,1.40058050001971,1,1.5
86,81,4,8,0,1,0,1.0701856999658,1,-2
86,82,4,9,0,1,0,0.982711300021037,1,-2.5
86,83,9,6,0,0,1,3.24580330005847,1,1.5
86,84,6,7,1,0,0,1.64071190007962,1,-0.5
86,85,9,5,0,0,1,1.13761399989016,1,2
86,86,3,7,0,0,0,1.19987969985232,1,-2
86,87,9,7,0,0,0,3.16688859998249,1,1
86,88,9,6,0,1,1,3.78317640000023,1,1.5
86,89,9,9,1,0,0,1.00722500006668,1,0
86,90,6,6,0,1,0,2.0012207000982,1,0
86,91,6,4,1,1,1,3.12222649995238,1,1
86,92,4,4,1,0,0,0.880309500033036,1,0
86,93,9,3,0,1,1,0.954701700014994,1,3
86,94,5,4,1,1,1,4.8901786999777,1,0.5
86,95,3,8,0,0,0,0.995534199988469,1,-2.5
86,96,3,4,1,1,0,3.49094989988953,1,-0.5
86,97,8,5,1,1,1,1.0195442000404,1,1.5
86,98,5,6,0,0,0,2.38319580000825,1,-0.5
87,1,6,5,1,1,1,1.36611470009666,1,0.5
87,2,3,9,0,0,0,1.13679419993423,1,-3
87,3,5,3,1,0,1,1.02254429995082,1,1
87,4,3,5,0,1,0,1.23897900001612,1,-1
87,5,9,4,1,0,1,0.945941700018011,1,2.5
87,6,6,6,0,1,0,0.99910999997519,1,0
87,7,6,9,0,1,0,1.03055799996946,1,-1.5
87,8,5,5,0,1,0,0.700961100053973,1,0
87,9,6,7,1,1,0,0.8705000000773,1,-0.5
87,10,8,3,0,0,0,0.533484800020233,1,2.5
87,11,7,5,1,1,1,0.860188400023617,1,1
87,12,3,8,1,0,0,1.1745589999482,1,-2.5
87,13,8,8,0,1,0,0.945765499956906,1,0
87,14,4,3,0,1,1,1.09136750001926,1,0.5
87,15,6,8,1,0,0,1.55395650002174,1,-1
87,16,8,6,1,0,1,0.871523899957538,1,1
87,17,3,6,1,1,0,0.997532699955627,1,-1.5
87,18,5,8,0,1,0,1.18901989993174,1,-1.5
87,19,8,5,0,1,1,1.06202409998514,1,1.5
87,20,6,4,1,1,1,1.17577520001214,1,1
87,21,9,7,1,1,1,0.780732999905013,1,1
87,22,6,5,1,0,1,0.791298700030893,1,0.5
87,23,8,4,0,1,1,1.13341030001175,1,2
87,24,5,9,1,1,0,0.907249899930321,1,-2
87,25,4,7,0,0,0,1.32487629994284,1,-1.5
87,26,9,6,0,1,1,0.821116399951279,1,1.5
87,27,7,4,1,1,1,0.807343799970113,1,1.5
87,28,8,9,0,0,0,0.820740700000897,1,-0.5
87,29,9,4,1,1,1,1.28612469998188,1,2.5
87,30,9,9,0,0,0,0.830705299973488,1,0
87,31,5,5,0,0,0,0.739948900067247,1,0
87,32,8,4,0,0,1,1.07552309997845,1,2
87,33,4,9,0,0,0,0.953285700059496,1,-2.5
87,34,7,6,1,1,1,0.88165510003455,1,0.5
87,35,8,8,0,0,0,0.641937299980782,1,0
87,36,7,3,0,0,1,1.01034659997094,1,2
87,37,4,8,1,1,0,0.884292099974118,1,-2
87,38,3,4,1,1,0,1.60538480000105,1,-0.5
87,39,5,6,1,0,0,0.798393700039014,1,-0.5
87,40,3,4,1,0,0,1.9627094999887,1,-0.5
87,41,7,7,1,0,0,0.821157400030643,1,0
87,42,7,7,1,1,1,0.977929599932395,1,0
87,43,3,9,0,1,0,1.1371586000314,1,-3
87,44,5,7,0,0,0,1.10171760001685,1,-1
87,45,4,5,1,1,0,1.08482939994428,1,-0.5
87,46,6,4,1,0,1,0.985876100021414,1,1
87,47,5,4,0,0,1,1.16868259990588,1,0.5
87,48,4,3,0,0,1,0.842194400029257,1,0.5
87,49,7,6,1,0,1,0.773371399962343,1,0.5
87,50,3,7,0,0,0,1.31520169996656,1,-2
87,51,5,6,1,1,0,0.85301979992073,1,-0.5
87,52,5,3,1,1,1,0.863860400044359,1,1
87,53,4,4,0,1,0,0.72372639994137,1,0
87,54,8,3,0,1,1,0.817875800072215,1,2.5
87,55,8,5,0,0,1,0.824124300037511,1,1.5
87,56,6,8,1,1,0,1.13787450001109,1,-1
87,57,5,9,1,0,0,0.864457300049253,1,-2
87,58,6,6,0,0,0,0.64157300000079,1,0
87,59,9,7,1,0,1,0.949477399932221,1,1
87,60,4,6,1,0,0,0.791670099948533,1,-1
87,61,7,8,1,1,0,0.809840700007044,1,-0.5
87,62,7,9,1,1,0,0.762237099930644,1,-1
87,63,4,4,0,0,0,0.755745799979195,1,0
87,64,8,7,0,1,1,1.10174740001094,1,0.5
87,65,6,3,1,0,1,0.955600699991919,1,1.5
87,66,7,8,1,0,0,0.863009100081399,1,-0.5
87,67,6,9,0,0,0,0.696398200001568,1,-1.5
87,68,9,3,0,0,1,1.05689849995542,1,3
87,69,9,8,0,0,1,0.960619499906898,1,0.5
87,70,3,3,1,0,0,0.715468800044619,1,0
87,71,9,6,0,0,1,0.729453100007959,1,1.5
87,72,6,7,1,0,0,0.87635399994906,1,-0.5
87,73,6,3,1,1,1,0.919338100007735,1,1.5
87,74,9,9,0,1,0,0.711259200004861,1,0
87,75,7,3,0,1,1,0.949255799991079,1,2
87,76,3,6,1,0,0,0.754142399993725,1,-1.5
87,77,8,9,0,1,0,0.728267000056803,1,-0.5
87,78,5,4,0,1,1,0.815549200051464,1,0.5
87,79,3,3,1,1,0,0.735900899977423,1,0
87,80,9,5,1,0,1,0.849923699977808,1,2
87,81,3,5,0,0,0,0.608265200047754,1,-1
87,82,4,6,1,1,0,0.743402500054799,1,-1
87,83,4,5,1,0,0,0.735921000014059,1,-0.5
87,84,9,3,0,1,1,0.845251100021414,1,3
87,85,7,5,1,0,1,1.0901646000566,1,1
87,86,8,6,1,1,1,1.12110580003355,1,1
87,87,4,9,0,1,0,0.860539499903098,1,-2.5
87,88,7,4,1,0,1,0.907946000108495,1,1.5
87,89,9,8,0,1,1,1.3264332000399,1,0.5
87,90,4,8,1,0,0,0.851240199990571,1,-2
87,91,9,5,1,1,1,0.704233299940825,1,2
87,92,5,8,0,0,0,0.613067699945532,1,-1.5
87,93,7,9,1,0,0,0.910443000029773,1,-1
87,94,3,8,1,1,0,0.718084899941459,1,-2.5
87,95,3,7,0,1,0,0.885533699998632,1,-2
87,96,5,7,0,1,0,0.681009600055404,1,-1
87,97,8,7,0,0,1,1.0205377000384,1,0.5
87,98,4,7,0,1,0,0.804495099931955,1,-1.5
88,1,4,8,0,1,0,2.2175134998979,2,-2
88,2,8,7,1,1,1,2.29820629989263,2,0.5
88,3,4,7,1,1,0,2.99633450002875,2,-1.5
88,4,6,6,1,0,0,4.21059690008406,2,0
88,5,4,8,0,0,0,1.54885020002257,2,-2
88,6,3,7,0,1,0,1.92567030002829,2,-2
88,7,8,9,1,1,0,1.58302900008857,2,-0.5
88,8,9,8,0,1,0,3.82159299997147,2,0.5
88,9,9,9,0,1,0,2.09598450001795,2,0
88,10,6,9,0,0,0,1.46085449995007,2,-1.5
88,11,4,3,1,0,1,1.91768239997327,2,0.5
88,12,5,6,0,0,0,1.81752270006109,2,-0.5
88,13,9,7,0,1,1,3.02538290002849,2,1
88,14,6,6,1,1,0,1.55708810000215,2,0
88,15,6,8,0,1,0,2.04236090008635,2,-1
88,16,9,4,0,1,1,2.16595289995894,2,2.5
88,17,8,4,1,1,1,1.42605669994373,2,2
88,18,8,7,1,0,0,2.69096010003705,2,0.5
88,19,4,3,1,1,1,2.29378149996046,2,0.5
88,20,9,3,0,1,1,1.38677029998507,2,3
88,21,6,7,0,1,0,2.06220179994125,2,-0.5
88,22,4,9,1,0,0,4.27520709997043,2,-2.5
88,23,4,6,0,0,0,0.992520799976774,2,-1
88,24,7,7,1,1,0,1.43866470002104,2,0
88,25,7,6,0,0,0,2.4156529000029,2,0.5
88,26,7,7,1,0,0,2.08379609999247,2,0
88,27,9,5,0,1,1,1.32822019990999,2,2
88,28,4,4,0,1,0,1.72308619995601,2,0
88,29,8,3,0,1,1,1.1816484000301,2,2.5
88,30,7,8,1,0,0,2.12176739994902,2,-0.5
88,31,4,4,0,0,0,2.95640139991883,2,0
88,32,3,5,1,0,0,3.5594997999724,2,-1
88,33,9,6,1,1,1,2.15943809994496,2,1.5
88,34,8,8,1,1,0,1.09221430006437,2,0
88,35,9,4,0,0,1,1.51797569997143,2,2.5
88,36,5,7,0,0,0,1.48140519997105,2,-1
88,37,7,3,1,1,1,1.68470750004053,2,2
88,38,3,7,0,0,0,2.63708549994044,2,-2
88,39,5,3,1,0,1,2.75242439995054,2,1
88,40,7,5,0,1,1,1.43122099991888,2,1
88,41,4,5,0,1,0,1.25469420000445,2,-0.5
88,42,6,4,1,1,1,1.21811060002074,2,1
88,43,8,9,1,0,0,1.43526840000413,2,-0.5
88,44,5,7,0,1,0,1.29441919992678,2,-1
88,45,9,3,0,0,1,2.64800109993666,2,3
88,46,4,9,1,1,0,1.6362586999312,2,-2.5
88,47,3,9,1,0,0,1.91803410009015,2,-3
88,48,9,9,0,0,0,1.37868590001017,2,0
88,49,7,9,0,0,0,1.34359909989871,2,-1
88,50,7,4,1,1,1,1.89807749993633,2,1.5
88,51,4,6,0,1,0,2.58495869999751,2,-1
88,52,5,8,0,0,0,1.98777440004051,2,-1.5
88,53,3,9,1,1,0,1.69198380003218,2,-3
88,54,7,5,0,0,1,1.75461609999184,2,1
88,55,9,8,0,0,0,2.42287800007034,2,0.5
88,56,3,8,1,0,0,1.1180580999935,2,-2.5
88,57,3,4,1,1,0,3.02003650006372,2,-0.5
88,58,6,3,0,1,1,1.69695060001686,2,1.5
88,59,5,5,0,0,0,1.67186070000753,2,0
88,60,3,8,1,1,0,1.89682320004795,2,-2.5
88,61,6,7,0,0,0,3.63621640007477,2,-0.5
88,62,8,6,0,1,1,2.81450480001513,2,1
88,63,3,6,0,1,0,1.17853640008252,2,-1.5
88,64,3,3,0,1,0,2.29359070002101,2,0
88,65,5,5,0,1,0,1.25014480005484,2,0
88,66,8,4,1,0,1,1.35160749999341,2,2
88,67,3,4,1,0,0,2.5103602000745,2,-0.5
88,68,6,3,0,0,1,1.29054390010424,2,1.5
88,69,6,5,1,0,0,1.75229460000992,2,0.5
88,70,5,4,0,1,0,2.26630249992013,2,0.5
88,71,6,8,0,0,0,1.60233090003021,2,-1
88,72,4,5,0,0,0,1.00756500009447,2,-0.5
88,73,9,6,1,0,1,1.54816110001411,2,1.5
88,74,6,9,0,1,0,3.02669030008838,2,-1.5
88,75,9,7,0,0,1,3.86886749998666,2,1
88,76,5,6,0,1,0,2.1698638999369,2,-0.5
88,77,5,3,1,1,1,1.42503270006273,2,1
88,78,4,7,1,0,0,1.15112729999237,2,-1.5
88,79,5,9,0,1,0,1.81011249998119,2,-2
88,80,8,8,1,0,0,1.58823069999926,2,0
88,81,8,6,0,0,1,2.16260859998874,2,1
88,82,5,8,0,1,0,3.2799930999754,2,-1.5
88,83,3,5,1,1,0,1.85946299997158,2,-1
88,84,6,5,1,1,0,2.74369729997125,2,0.5
88,85,7,3,1,0,1,1.30205669999123,2,2
88,86,8,5,1,0,1,1.32310299994424,2,1.5
88,87,7,9,0,1,0,1.32587910001166,2,-1
88,88,8,5,1,1,1,1.02507770003285,2,1.5
88,89,3,6,0,0,0,1.06594469991978,2,-1.5
88,90,9,5,0,0,1,1.0157510000281,2,2
88,91,6,4,1,0,1,1.4803733000299,2,1
88,92,8,3,0,0,1,1.04021960007958,2,2.5
88,93,7,6,0,1,0,1.39244750002399,2,0.5
88,94,3,3,0,0,0,1.00810880004428,2,0
88,95,5,9,0,0,0,1.1411805000389,2,-2
88,96,7,4,1,0,1,1.14919599995483,2,1.5
88,97,7,8,1,1,0,1.46633179998025,2,-0.5
88,98,5,4,0,0,0,1.57860809995327,2,0.5
89,1,4,5,0,1,0,1.71625240007415,2,-0.5
89,2,5,6,0,1,0,1.21901540004183,2,-0.5
89,3,9,5,1,1,1,0.820273800054565,2,2
89,4,3,5,1,0,0,1.08497550000902,2,-1
89,5,9,7,1,0,0,1.17929959995672,2,1
89,6,3,9,0,0,0,0.990520899998955,2,-3
89,7,6,3,0,0,1,1.32926580007188,2,1.5
89,8,9,3,1,1,1,0.861648299964145,2,3
89,9,6,9,0,0,0,1.1830630999757,2,-1.5
89,10,9,9,0,1,0,0.760612200014293,2,0
89,11,6,3,0,1,0,0.742237200029194,2,1.5
89,12,3,3,0,0,0,1.23304650001228,2,0
89,13,5,3,1,1,0,1.19965780002531,2,1
89,14,3,6,0,0,0,0.779336299980059,2,-1.5
89,15,5,9,0,1,0,0.799709599930793,2,-2
89,16,4,4,1,1,0,0.633016999927349,2,0
89,17,5,4,0,0,0,0.64881200005766,2,0.5
89,18,8,8,0,0,0,0.873584400047548,2,0
89,19,7,5,1,1,0,0.691558100050315,2,1
89,20,4,3,1,0,0,0.645799800055102,2,0.5
89,21,5,8,1,0,0,0.831808199989609,2,-1.5
89,22,9,4,1,0,1,0.888572499970905,2,2.5
89,23,4,7,0,0,0,0.738354900036938,2,-1.5
89,24,3,3,0,1,0,0.67467380000744,2,0
89,25,3,7,1,0,0,0.765225199982524,2,-2
89,26,4,8,0,0,0,0.683536099968478,2,-2
89,27,5,5,0,1,0,1.01374309998937,2,0
89,28,3,8,0,1,0,0.788052499992773,2,-2.5
89,29,7,4,0,0,1,0.842554899980314,2,1.5
89,30,7,6,1,1,0,1.09892469993792,2,0.5
89,31,7,3,0,1,1,0.829090300016105,2,2
89,32,4,9,1,1,0,0.869660399970599,2,-2.5
89,33,4,7,0,1,0,1.10242270003073,2,-1.5
89,34,4,6,1,1,0,0.679635399952531,2,-1
89,35,7,3,0,0,1,0.854966299957596,2,2
89,36,6,6,1,1,0,0.632903099991381,2,0
89,37,6,8,0,1,0,1.11422759993002,2,-1
89,38,9,7,1,1,0,0.971870200010017,2,1
89,39,6,5,0,0,0,0.724136100034229,2,0.5
89,40,8,9,0,0,0,1.5444290000014,2,-0.5
89,41,9,4,1,1,1,0.939989100093953,2,2.5
